idt,market,idt_price,maturity_target,maturity_date,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc,maturity_date_price,maturity_date_return,risk_free_rate
2007-01-12,sp6m,1430.72998046875,6.0,2007-07-12,0.018803344,0.08643514,-1.079705261,1.837194376,-0.095497833,0.033820184,0.111149187,-20.0,0.024242463,20.0,0.001915352,1547.699951171875,0.07858513651213118,0.024413111231467405
2007-01-31,sp6m,1438.239990234375,6.0,2007-07-31,0.018349613,0.077969269,-1.046439308,1.842209447,-0.083769283,0.030989509,0.102376985,-20.0,0.016757608,20.0,0.000766686,1455.27001953125,0.011771326786416996,0.024474476501040832
2007-02-15,sp6m,1456.81005859375,6.0,2007-08-15,0.019976356,0.08454269,-1.00108081,1.588656939,-0.092096142,0.033610369,0.111834264,-20.0,0.021095823,20.0,0.001900084,1406.699951171875,-0.03500265291812909,0.024556058315617347
2007-02-28,sp6m,1406.8199462890625,6.0,2007-08-28,0.01882251,0.100146527,-1.031800567,1.638698301,-0.114332156,0.035649621,0.126682569,-20.0,0.036787759,20.0,0.007349742,1432.3599853515625,0.01799162336527901,0.024515301344262524
2007-03-15,sp6m,1392.280029296875,6.0,2007-09-17,0.018766619,0.099518806,-1.058039718,1.823271349,-0.112901812,0.035359729,0.12550521,-20.0,0.036137565,20.0,0.007714838,1476.6500244140625,0.05883331302488071,0.024310491562286436
2007-03-30,sp6m,1420.8599853515625,6.0,2007-10-01,0.01949386,0.09820098,-1.172308409,2.024768336,-0.111578601,0.038192903,0.121965147,-20.0,0.037305948,20.0,0.004717068,1547.0400390625,0.08508114121864095,0.024289915602982236
2007-04-13,sp6m,1452.8499755859375,6.0,2007-10-15,0.020003262,0.089311938,-1.255677208,2.443527236,-0.096587344,0.036968602,0.112389899,-20.0,0.028576979,20.0,0.001660069,1548.7099609375,0.06389517335704731,0.024248711305964284
2007-04-30,sp6m,1482.3699951171875,6.0,2007-10-30,0.018067801,0.093035986,-0.923788949,1.360788523,-0.104966793,0.032287284,0.120738705,-20.0,0.028234624,20.0,0.004867838,1531.02001953125,0.03229203766699203,0.02406241883103193
2007-05-15,sp6m,1501.18994140625,6.0,2007-11-15,0.019525622,0.098145715,-0.91405103,1.323293187,-0.108931096,0.034002984,0.128262626,-20.0,0.032022794,20.0,0.007075897,1451.1500244140625,-0.03390172552305733,0.023874672772626643
2007-05-31,sp6m,1530.6199951171875,6.0,2007-11-30,0.01851117,0.096887682,-0.946729784,1.455856676,-0.109577188,0.033206455,0.125204284,-20.0,0.032764671,20.0,0.007256745,1481.1400146484375,-0.03286080745905271,0.023664319132398463
2007-06-15,sp6m,1532.9100341796875,6.0,2007-12-17,0.017632964,0.099831912,-0.953329551,1.457672695,-0.114873641,0.033240477,0.127048893,-20.0,0.036397481,20.0,0.00872543,1445.9000244140625,-0.05843593011168239,0.023302360395462088
2007-06-29,sp6m,1503.3499755859375,6.0,2007-12-31,0.018018525,0.110562027,-1.01824844,1.605386466,-0.129743867,0.036322353,0.137288254,-20.0,0.0482246,20.0,0.015478326,1468.3599853515625,-0.02354981326020654,0.023832750575625967
2007-07-13,sp6m,1552.5,6.0,2008-01-14,0.019513245,0.111052843,-1.049040148,1.609064037,-0.129405566,0.039264908,0.138200317,-20.0,0.049058248,20.0,0.014611456,1416.25,-0.0918540014654177,0.02414539293529927
2007-07-31,sp6m,1455.27001953125,6.0,2008-01-31,0.017407636,0.13777295,-0.887206645,1.161876263,-0.168077117,0.038632365,0.169442686,-20.0,0.075638039,20.0,0.052294824,1378.550048828125,-0.05415920628615024,0.024124676163629635
2007-08-15,sp6m,1406.699951171875,6.0,2008-02-15,0.011459495,0.160131206,-0.918483988,1.225744374,-0.2026859,0.034002984,0.188517575,-20.0,0.101677633,20.0,0.080811121,1349.989990234375,-0.04114932328875225,0.022583179581272428
2007-08-31,sp6m,1473.989990234375,6.0,2008-02-29,0.013267799,0.149005878,-1.043409844,1.272467902,-0.193861604,0.043748138,0.170340395,-20.0,0.095502129,20.0,0.04914639,1330.6300048828125,-0.10232048489752894,0.022158519806160338
2007-09-14,sp6m,1484.25,6.0,2008-03-14,0.013372104,0.152386634,-1.049507403,1.437553531,-0.193986799,0.042417871,0.175471911,-20.0,0.095964727,20.0,0.057768874,1288.1400146484375,-0.14171026536948195,0.022135943621178655
2007-09-28,sp6m,1526.75,6.0,2008-03-28,0.015595414,0.12497892,-1.101276626,1.702453202,-0.152365615,0.038849106,0.147969121,-20.0,0.066234753,20.0,0.022487024,1315.219970703125,-0.14913736337956499,0.021725560982400433
2007-10-15,sp6m,1548.7099609375,6.0,2008-04-15,0.015935119,0.136142286,-1.020942175,1.374801848,-0.169904421,0.041359337,0.16155715,-20.0,0.077630559,20.0,0.037980912,1334.4300537109375,-0.148918026490902,0.022781571499789037
2007-10-31,sp6m,1549.3800048828125,6.0,2008-04-30,0.015682806,0.137897989,-1.193114286,2.008657505,-0.171004914,0.04300426,0.158557146,-20.0,0.080555789,20.0,0.036903526,1385.5899658203125,-0.11172883701932332,0.022000000000000002
2007-11-15,sp6m,1451.1500244140625,6.0,2008-05-15,0.007859308,0.174149047,-1.092337306,1.596158734,-0.227978589,0.039182015,0.192929316,-20.0,0.118467032,20.0,0.087653107,1423.5699462890625,-0.019188598997452868,0.020542638584174138
2007-11-30,sp6m,1481.1400146484375,6.0,2008-05-30,0.006610936,0.170110838,-0.958870829,1.019469788,-0.230913014,0.040212059,0.189314392,-20.0,0.122593598,20.0,0.080657355,1400.3800048828125,-0.0560684395810263,0.020199009876724155
2007-12-14,sp6m,1467.949951171875,6.0,2008-06-16,0.005946782,0.16315558,-0.892178178,1.131814266,-0.216148754,0.029414249,0.187610677,-20.0,0.111283922,20.0,0.080589682,1360.1400146484375,-0.07627919000781451,0.019519221295943134
2007-12-31,sp6m,1468.3599853515625,6.0,2008-06-30,0.008179564,0.162827431,-0.928371142,1.085394346,-0.217488555,0.036534147,0.185904034,-20.0,0.112635719,20.0,0.076641692,1280.0,-0.13728604382801857,0.02071231517720798
2008-01-15,sp6m,1380.949951171875,6.0,2008-07-15,0.005765914,0.172249488,-0.797078923,0.791516923,-0.230083587,0.031738003,0.199037759,-20.0,0.122975231,20.0,0.098419583,1214.9100341796875,-0.128101604656943,0.020223748416156685
2008-01-31,sp6m,1378.550048828125,6.0,2008-07-31,0.003541333,0.166818408,-1.023103578,1.395704509,-0.225847137,0.035344901,0.181723046,-20.0,0.118421446,20.0,0.071075,1267.3800048828125,-0.08408047625548412,0.017088007490635063
2008-02-15,sp6m,1349.989990234375,6.0,2008-08-15,-0.004027924,0.175103077,-1.005966337,1.313989832,-0.244409984,0.029019787,0.18371694,-20.0,0.132152744,20.0,0.074531528,1298.199951171875,-0.03911852577658991,0.017776388834631177
2008-02-29,sp6m,1330.6300048828125,6.0,2008-08-29,-0.004291465,0.175768434,-0.864854515,0.969483369,-0.242934448,0.022658167,0.190828932,-20.0,0.132668612,20.0,0.085225634,1282.8299560546875,-0.03658397731154211,0.01676305461424021
2008-03-14,sp6m,1288.1400146484375,6.0,2008-09-15,-0.009443837,0.198746423,-0.765406782,0.477714164,-0.288398627,0.024354494,0.212527365,-20.0,0.17035205,20.0,0.120810894,1192.699951171875,-0.07697972513583105,0.014696938456699069
2008-03-31,sp6m,1322.699951171875,6.0,2008-09-30,-0.004959258,0.180225013,-0.754760872,0.606201485,-0.254617217,0.021424985,0.198667128,-20.0,0.143275015,20.0,0.097471912,1166.3599853515625,-0.1257872895620667,0.015362291495737217
2008-04-15,sp6m,1334.4300537109375,6.0,2008-10-15,-0.002104455,0.165595269,-0.835934781,0.900992018,-0.229034259,0.023853353,0.181907968,-20.0,0.122771909,20.0,0.072738434,907.8400268554688,-0.38519137241404455,0.01445683229480096
2008-04-30,sp6m,1385.5899658203125,6.0,2008-10-30,0.001551682,0.146045456,-0.753752667,0.816525813,-0.193681639,0.020624262,0.167589723,-20.0,0.095097985,20.0,0.052460592,954.0900268554688,-0.37312326125513506,0.015524174696260025
2008-05-15,sp6m,1423.5699462890625,6.0,2008-11-17,-0.001003514,0.143453101,-0.994178392,1.298700097,-0.197510317,0.025443648,0.153069583,-20.0,0.09799197,20.0,0.033509465,850.75,-0.5148047289680212,0.016733200530681513
2008-05-30,sp6m,1400.3800048828125,6.0,2008-12-01,-0.000732033,0.152084999,-0.967054851,1.283131296,-0.207420128,0.02596766,0.164433311,-20.0,0.105751279,20.0,0.04737796,816.2100219726562,-0.5398272091154429,0.016881943016134132
2008-06-13,sp6m,1360.030029296875,6.0,2008-12-15,0.000542047,0.159882768,-1.012377535,1.278285638,-0.222185518,0.031966725,0.170790764,-20.0,0.116594616,20.0,0.055806252,868.5700073242188,-0.4484138692524721,0.017175564037317667
2008-06-30,sp6m,1280.0,6.0,2008-12-30,-0.000266968,0.164208812,-0.848998977,0.994616726,-0.223261578,0.024576233,0.182216649,-20.0,0.117916293,20.0,0.072995521,890.6400146484375,-0.36267503504611964,0.016941074346097415
2008-07-15,sp6m,1214.9100341796875,6.0,2009-01-15,-0.003404722,0.179386077,-0.760211252,0.822599641,-0.247072936,0.021020267,0.199678784,-20.0,0.135767887,20.0,0.099362533,843.739990234375,-0.36458092840002604,0.015394804318340654
2008-07-31,sp6m,1267.3800048828125,6.0,2009-02-02,0.001132032,0.158799719,-0.717761116,0.651214247,-0.213103876,0.022615082,0.181938901,-20.0,0.111662234,20.0,0.072588455,825.4400024414062,-0.42879047982584617,0.016278820596099707
2008-08-15,sp6m,1298.199951171875,6.0,2009-02-17,-0.005456974,0.158892984,-0.811982941,0.855394906,-0.222229828,0.018607122,0.172536543,-20.0,0.118154044,20.0,0.059959576,789.1699829101562,-0.49775219239461926,0.01676305461424021
2008-08-29,sp6m,1282.8299560546875,6.0,2009-03-02,-0.005152657,0.160464373,-0.748235341,0.677923979,-0.224965757,0.01799891,0.176315511,-20.0,0.120680115,20.0,0.065637327,700.8200073242188,-0.6045727311527127,0.016401219466856725
2008-09-15,sp6m,1192.699951171875,6.0,2009-03-16,-0.009632757,0.182484649,-0.576572244,0.451463046,-0.249639693,0.00527948,0.205409736,-20.0,0.143782787,20.0,0.107576998,753.8900146484375,-0.4587283944439859,0.014247806848775009
2008-09-30,sp6m,1166.3599853515625,6.0,2009-03-30,-0.014531273,0.212918253,-0.728333532,0.571757242,-0.313786762,0.017759544,0.221652826,-20.0,0.180776353,20.0,0.130462149,787.530029296875,-0.3927415521411981,0.013784048752090222
2008-10-15,sp6m,907.8400268554688,6.0,2009-04-15,-0.029199529,0.308397419,-0.582088814,0.295238034,-0.451443159,0.003851129,0.332533166,-20.0,0.264309473,20.0,0.24601825,852.0599975585938,-0.06341123718252797,0.01104536101718726
2008-10-31,sp6m,968.75,6.0,2009-04-30,-0.013083727,0.327109159,-1.038913443,1.322523498,-0.465652429,0.050431124,0.332582415,-20.0,0.232163056,20.0,0.275844143,872.8099975585938,-0.10428869163295872,0.012
2008-11-14,sp6m,873.2899780273438,6.0,2009-05-14,-0.038354552,0.331760998,-0.858536369,0.837539438,-0.484109736,0.002458582,0.331320289,-20.0,0.263395661,20.0,0.261981738,893.0700073242188,0.022397310088925537,0.010677078252031312
2008-11-28,sp6m,896.239990234375,6.0,2009-05-28,-0.046549514,0.329603033,-0.918184376,0.79273704,-0.515798513,0.022133277,0.306070516,-20.0,0.267488707,20.0,0.22986615,906.8300170898438,0.01174679694766972,0.010049875621120889
2008-12-15,sp6m,868.5700073242188,6.0,2009-06-15,-0.041126187,0.357326606,-0.776951735,0.506849368,-0.540502052,0.010983442,0.363515137,-20.0,0.283141332,20.0,0.278401044,923.719970703125,0.0615607741003006,0.01019803902718557
2008-12-31,sp6m,903.25,6.0,2009-06-30,-0.02220251,0.27776425,-0.908821765,1.070318166,-0.398674843,0.023676861,0.284200574,-20.0,0.225419742,20.0,0.212647855,919.3200073242188,0.01763490425597616,0.010535653752852737
2009-01-15,sp6m,843.739990234375,6.0,2009-07-15,-0.024324761,0.31951705,-1.047732318,1.254793643,-0.475893468,0.043015962,0.310722429,-20.0,0.23656483,20.0,0.245610786,932.6799926757812,0.10021777583747525,0.010535653752852737
2009-01-30,sp6m,825.8800048828125,6.0,2009-07-30,-0.015458173,0.279376374,-0.974963151,1.446348644,-0.389605207,0.031530771,0.285514039,-20.0,0.212390688,20.0,0.212429136,986.75,0.17796722411402371,0.011135528725660045
2009-02-13,sp6m,826.8400268554688,6.0,2009-08-13,-0.037107523,0.28694785,-0.958789594,1.071360986,-0.435456592,0.013390116,0.275680266,-20.0,0.236385433,20.0,0.199438369,1012.72998046875,0.2027936759810618,0.011357816691600546
2009-02-27,sp6m,735.0900268554688,6.0,2009-08-27,-0.039297557,0.292077768,-0.872464299,1.064333001,-0.432097766,0.00169961,0.286945093,-20.0,0.241880686,20.0,0.202916469,1030.97998046875,0.3382720890126121,0.011224972160321825
2009-03-13,sp6m,756.5499877929688,6.0,2009-09-14,-0.034240655,0.26756324,-0.736605541,0.834906014,-0.392226553,-0.000427839,0.272035904,-20.0,0.23261496,20.0,0.1823011,1049.3399658203125,0.3271480327541454,0.010908712114635715
2009-03-31,sp6m,797.8699951171875,6.0,2009-09-30,-0.030127001,0.287265186,-0.696224168,0.737244183,-0.411481307,0.001858154,0.303440373,-20.0,0.243759558,20.0,0.21464363,1057.0799560546875,0.28131995654634323,0.011000000000000001
2009-04-15,sp6m,852.0599975585938,6.0,2009-10-15,-0.022383477,0.262952805,-0.788065858,0.946249353,-0.374889343,0.015858089,0.273354401,-20.0,0.218814647,20.0,0.189673437,1096.56005859375,0.2522763953375947,0.010723805294763609
2009-04-30,sp6m,872.8099975585938,6.0,2009-10-30,-0.015497933,0.24440969,-0.75806419,0.97217182,-0.33908594,0.014683276,0.263349281,-20.0,0.198216399,20.0,0.178697477,1036.18994140625,0.1715878581056241,0.010677078252031312
2009-05-15,sp6m,882.8800048828125,6.0,2009-11-16,-0.031775082,0.228194222,-0.824084682,0.975786298,-0.342130882,0.00165127,0.223566364,-20.0,0.200623793,20.0,0.129578515,1109.300048828125,0.22829521220220148,0.010816653826391966
2009-05-29,sp6m,919.1400146484376,6.0,2009-11-30,-0.022257645,0.210615156,-1.047688213,1.568910382,-0.308768995,0.016421578,0.201871316,-20.0,0.171595779,20.0,0.10227604,1095.6300048828125,0.17564635753718708,0.010677078252031312
2009-06-15,sp6m,923.719970703125,6.0,2009-12-15,-0.017682982,0.209438312,-0.972626993,1.385610808,-0.298302158,0.016685682,0.21082301,-20.0,0.168997019,20.0,0.11546146,1107.9300537109375,0.18183977319530725,0.010816653826391966
2009-06-30,sp6m,919.3200073242188,6.0,2009-12-30,-0.013141617,0.196780565,-0.990960905,1.497202878,-0.275673373,0.019224797,0.201155524,-20.0,0.153823885,20.0,0.101760722,1126.4200439453125,0.203165505657496,0.010908712114635715
2009-07-15,sp6m,932.6799926757812,6.0,2010-01-15,-0.01105279,0.19449196,-0.960314869,1.400422939,-0.271240516,0.020613965,0.201530977,-20.0,0.151261705,20.0,0.102032395,1136.030029296875,0.19723287864400713,0.010862780491200215
2009-07-31,sp6m,987.47998046875,6.0,2010-02-01,-0.008419424,0.18519096,-0.89442495,1.410555064,-0.250706815,0.017193408,0.197669101,-20.0,0.138266316,20.0,0.096822693,1089.18994140625,0.0980333022846941,0.010862780491200215
2009-08-14,sp6m,1004.0900268554688,6.0,2010-02-16,-0.020241626,0.192973774,-1.043810211,1.477963295,-0.284755902,0.016202978,0.185626957,-20.0,0.15898624,20.0,0.079903734,1094.8699951171875,0.08655394486728336,0.010862780491200215
2009-08-31,sp6m,1020.6199951171876,6.0,2010-03-01,-0.016725914,0.194849383,-1.007632811,1.490404826,-0.277552721,0.016421578,0.194293504,-20.0,0.156074017,20.0,0.091730245,1115.7099609375,0.08908065756091339,0.010723805294763609
2009-09-15,sp6m,1052.6300048828125,6.0,2010-03-15,-0.01325071,0.176034231,-0.938192451,1.413765968,-0.246340077,0.013598435,0.180937959,-20.0,0.13588706,20.0,0.073713022,1150.510009765625,0.08891353179158713,0.010630145812734648
2009-09-30,sp6m,1057.0799560546875,6.0,2010-03-30,-0.01044886,0.178820459,-0.989317926,1.532845921,-0.248738069,0.018264057,0.184527913,-20.0,0.136099837,20.0,0.077973663,1173.27001953125,0.10428439050398876,0.010677078252031312
2009-10-15,sp6m,1096.56005859375,6.0,2010-04-15,-0.007864539,0.162526075,-0.983061688,1.6550766,-0.220718442,0.017231195,0.169621268,-20.0,0.115502095,20.0,0.059370419,1211.6700439453125,0.09982154923847301,0.0103440804327886
2009-10-30,sp6m,1036.18994140625,6.0,2010-04-30,-0.006681299,0.185699609,-1.01878874,1.587557629,-0.255514984,0.025098703,0.193973161,-20.0,0.138787955,20.0,0.091157231,1186.68994140625,0.13561740138999404,0.010246950765959599
2009-11-13,sp6m,1093.47998046875,6.0,2010-05-13,-0.017848137,0.179235249,-0.956777448,1.431013569,-0.256196219,0.011375609,0.177929697,-20.0,0.14349229,20.0,0.070533997,1157.43994140625,0.05684536594698237,0.010295630140987
2009-11-30,sp6m,1095.6300048828125,6.0,2010-06-01,-0.014763538,0.185156942,-1.003542017,1.415639236,-0.26522651,0.018134073,0.185023777,-20.0,0.147412111,20.0,0.078503417,1070.7099609375,-0.023007601404832607,0.010295630140987
2009-12-15,sp6m,1107.9300537109375,6.0,2010-06-15,-0.010113323,0.173968499,-0.998001164,1.541059796,-0.240215648,0.017555483,0.179954532,-20.0,0.130006018,20.0,0.070394805,1115.22998046875,0.0065671862407194045,0.010246950765959599
2009-12-31,sp6m,1115.0999755859375,6.0,2010-06-30,-0.008190985,0.162290923,-0.979615515,1.492949526,-0.223921141,0.017864321,0.168735982,-20.0,0.118075705,20.0,0.05624951,1030.7099609375,-0.0786962178360376,0.010295630140987
2010-01-15,sp6m,1136.030029296875,6.0,2010-07-15,-0.005001525,0.143754179,-1.082893119,1.974224904,-0.192153073,0.018238642,0.14930933,-20.0,0.09395781,20.0,0.034447425,1096.47998046875,-0.035434723147094116,0.010295630140987
2010-01-29,sp6m,1073.8699951171875,6.0,2010-07-29,-0.005164655,0.160100656,-0.991140449,1.763703265,-0.212491868,0.01862994,0.169775547,-20.0,0.109816681,20.0,0.059448582,1101.530029296875,0.025431207690815076,0.010392304845413265
2010-02-12,sp6m,1075.510009765625,6.0,2010-08-12,-0.015182245,0.171003282,-1.08036325,1.787887262,-0.242777277,0.015400187,0.166430914,-20.0,0.130837302,20.0,0.056035657,1083.6099853515625,0.007503069402292956,0.010488088481701517
2010-02-26,sp6m,1104.489990234375,6.0,2010-08-26,-0.008907755,0.151764821,-1.088199446,1.792543218,-0.21060435,0.01799891,0.153262416,-20.0,0.107868154,20.0,0.036780023,1047.219970703125,-0.053244675120935114,0.010630145812734648
2010-03-15,sp6m,1150.510009765625,6.0,2010-09-15,-0.006308648,0.146580132,-1.141650519,1.858394755,-0.204221983,0.022386685,0.147348942,-20.0,0.103169627,20.0,0.029258426,1125.0699462890625,-0.022360122613894275,0.010816653826391966
2010-03-31,sp6m,1169.4300537109375,6.0,2010-09-30,-0.004448112,0.136751299,-1.081588013,1.883924495,-0.183972561,0.018827289,0.142145782,-20.0,0.087661205,20.0,0.025516456,1141.199951171875,-0.024436198970603774,0.010770329614269008
2010-04-15,sp6m,1211.6700439453125,6.0,2010-10-15,-0.003010355,0.130793285,-1.062441457,1.865401435,-0.174388259,0.018298149,0.137896919,-20.0,0.080328698,20.0,0.021659362,1176.18994140625,-0.029719258378051887,0.010770329614269008
2010-04-30,sp6m,1186.68994140625,6.0,2010-11-01,-0.00268566,0.149284183,-0.982246017,1.813181009,-0.19447412,0.018261721,0.161282404,-20.0,0.095653276,20.0,0.04880817,1184.3800048828125,-0.001948434509778179,0.010770329614269008
2010-05-14,sp6m,1135.6800537109375,6.0,2010-11-15,-0.010717955,0.196002023,-1.29445996,2.364606552,-0.27107325,0.030279233,0.189166934,-20.0,0.145129797,20.0,0.082873217,1197.75,0.05321315901102387,0.010770329614269008
2010-05-28,sp6m,1089.4100341796875,6.0,2010-11-29,-0.011332398,0.201451076,-1.2725905,2.463026438,-0.274146812,0.027205749,0.196711198,-20.0,0.146630242,20.0,0.094737214,1187.760009765625,0.08643289188689895,0.010770329614269008
2010-06-15,sp6m,1115.22998046875,6.0,2010-12-15,-0.005980788,0.185262152,-1.36026691,2.641055562,-0.251105892,0.033601797,0.180445541,-20.0,0.132158069,20.0,0.069578551,1235.22998046875,0.1021965275929733,0.01044030650891055
2010-06-30,sp6m,1030.7099609375,6.0,2010-12-30,-0.006077762,0.217292254,-1.309535409,2.510439325,-0.291726177,0.037752289,0.215757996,-20.0,0.153913376,20.0,0.125583011,1257.8800048828125,0.19917992084392083,0.010862780491200215
2010-07-15,sp6m,1096.47998046875,6.0,2011-01-18,-0.001666899,0.191451208,-1.302372875,2.495215163,-0.254189205,0.03815509,0.19329204,-20.0,0.135096159,20.0,0.08902625,1295.02001953125,0.16642112308680695,0.010723805294763609
2010-07-30,sp6m,1101.5999755859375,6.0,2011-01-31,-0.001306827,0.176207625,-1.234580537,2.320923889,-0.233291777,0.032751873,0.181074462,-20.0,0.121988196,20.0,0.071332121,1286.1199951171875,0.15486628399279193,0.010723805294763609
2010-08-13,sp6m,1079.25,6.0,2011-02-14,-0.01429125,0.202387856,-1.252347016,2.003994449,-0.292037651,0.031717921,0.190612168,-20.0,0.158496095,20.0,0.08508098,1332.3199462890625,0.21065538773807976,0.010723805294763609
2010-08-31,sp6m,1049.3299560546875,6.0,2011-02-28,-0.011778246,0.204801385,-1.243192951,2.154908483,-0.286839376,0.029751563,0.199622428,-20.0,0.153765187,20.0,0.099199258,1327.219970703125,0.23493468364303532,0.010677078252031312
2010-09-15,sp6m,1125.0699462890625,6.0,2011-03-15,-0.005094059,0.173787914,-1.290788295,2.343108103,-0.235712813,0.032226269,0.171805584,-20.0,0.124299067,20.0,0.055675304,1281.8699951171875,0.13047473728864756,0.010723805294763609
2010-09-30,sp6m,1141.199951171875,6.0,2011-03-30,-0.005658462,0.179972527,-1.209239498,2.1783264,-0.243609878,0.02869824,0.1819811,-20.0,0.129254806,20.0,0.072268919,1328.260009765625,0.1517895248053927,0.010770329614269008
2010-10-15,sp6m,1176.18994140625,6.0,2011-04-15,-0.004108907,0.164620529,-1.151325695,2.025759866,-0.222027683,0.026293538,0.169344308,-20.0,0.115399805,20.0,0.055746159,1319.6800537109375,0.11510897243076178,0.010677078252031312
2010-10-29,sp6m,1183.260009765625,6.0,2011-04-29,-0.003890853,0.155390627,-1.001125198,1.694754492,-0.208217039,0.020624262,0.164522473,-20.0,0.10637958,20.0,0.052629528,1363.6099853515625,0.14186223472017176,0.010583005244258363
2010-11-15,sp6m,1197.75,6.0,2011-05-16,-0.007848037,0.16214273,-1.204126461,2.107424666,-0.222216815,0.022758612,0.161408988,-20.0,0.115803732,20.0,0.043023727,1329.469970703125,0.10433554775473224,0.010677078252031312
2010-11-30,sp6m,1180.550048828125,6.0,2011-05-31,-0.009969117,0.173093139,-1.154877648,1.909132923,-0.242506568,0.023604945,0.171339864,-20.0,0.129801476,20.0,0.058239995,1345.199951171875,0.13056219164461216,0.010816653826391966
2010-12-15,sp6m,1235.22998046875,6.0,2011-06-15,-0.006780396,0.143671828,-1.049979333,1.93259327,-0.192300518,0.015421506,0.149259318,-20.0,0.094212987,20.0,0.034574874,1265.4200439453125,0.024146945866183846,0.010677078252031312
2010-12-31,sp6m,1257.6400146484375,6.0,2011-06-30,-0.004345409,0.147378013,-1.146074641,2.120284722,-0.196214197,0.021098494,0.152188558,-20.0,0.097294743,20.0,0.035358959,1320.6400146484375,0.0488795182236817,0.010583005244258363
